image,fp_type,component_id,area_px,x,y,w,h,majority_pred_class_id,majority_pred_class_name
tin_0731_01-31_crop_00.jpg,bg_to_strip_inclusion,2,30,107,584,7,11,6,TIND
tin_0731_01-31_crop_00.jpg,bg_to_strip_inclusion,3,7,120,586,2,7,6,TIND
tin_0731_01-31_crop_00.jpg,bg_to_strip_inclusion,4,2,119,594,1,2,6,TIND
tin_0731_01-31_crop_00.jpg,bg_to_strip_inclusion,5,19,106,607,4,9,6,TIND
tin_0731_01-31_crop_00.jpg,bg_to_strip_inclusion,6,59,381,657,20,12,6,TIND
tin_0731_01-31_crop_00.jpg,bg_to_strip_inclusion,7,2,380,665,1,2,6,TIND
tin_0731_01-31_crop_00.jpg,bg_to_strip_inclusion,8,51,381,669,8,36,6,TIND
tin_0731_01-31_crop_00.jpg,bg_to_strip_inclusion,9,6,399,672,2,6,6,TIND
tin_0731_01-31_crop_00.jpg,bg_to_strip_inclusion,10,51,390,679,9,22,6,TIND
tin_0731_01-31_crop_00.jpg,bg_to_strip_inclusion,11,365,353,936,17,39,5,TINB/TINC
tin_0731_01-31_crop_00.jpg,bg_to_strip_inclusion,12,143,77,941,7,27,5,TINB/TINC
tin_0731_01-31_crop_00.jpg,bg_to_strip_inclusion,13,36,65,969,12,16,6,TIND
tin_0731_01-31_crop_00.jpg,bg_to_strip_inclusion,14,2,84,978,1,2,6,TIND
tin_0731_02-04_crop_00.jpg,bg_to_strip_inclusion,1,14,502,78,7,5,5,TINB/TINC
tin_0731_02-04_crop_00.jpg,bg_to_strip_inclusion,3,12,507,89,2,12,5,TINB/TINC
tin_0731_02-04_crop_00.jpg,bg_to_strip_inclusion,4,36,500,91,3,26,5,TINB/TINC
tin_0731_02-04_crop_00.jpg,bg_to_strip_inclusion,5,9,503,131,1,9,5,TINB/TINC
tin_0731_02-04_crop_00.jpg,bg_to_strip_inclusion,7,17,504,160,2,16,5,TINB/TINC
tin_0731_02-04_crop_00.jpg,bg_to_strip_inclusion,8,46,506,180,3,33,5,TINB/TINC
tin_0731_02-04_crop_00.jpg,bg_to_strip_inclusion,9,103,503,233,7,47,5,TINB/TINC
tin_0731_02-04_crop_00.jpg,bg_to_strip_inclusion,12,62,506,293,6,27,5,TINB/TINC
tin_0731_02-04_crop_00.jpg,bg_to_strip_inclusion,13,3,510,342,1,3,5,TINB/TINC
tin_0731_02-04_crop_00.jpg,bg_to_strip_inclusion,14,10,512,363,1,10,5,TINB/TINC
tin_0731_02-04_crop_00.jpg,bg_to_strip_inclusion,15,5,513,377,1,5,5,TINB/TINC
tin_0731_02-04_crop_00.jpg,bg_to_strip_inclusion,16,10,513,391,2,9,5,TINB/TINC
tin_0731_02-04_crop_00.jpg,bg_to_strip_inclusion,17,2,511,415,1,2,5,TINB/TINC
tin_0731_02-05_crop_01.jpg,bg_to_strip_inclusion,1,5,745,167,2,4,6,TIND
tin_0731_02-05_crop_01.jpg,bg_to_strip_inclusion,4,15,753,192,5,9,6,TIND
tin_0731_02-05_crop_01.jpg,bg_to_strip_inclusion,5,19,632,210,6,6,5,TINB/TINC
tin_0731_02-05_crop_01.jpg,bg_to_strip_inclusion,6,2,630,218,1,2,5,TINB/TINC
tin_0731_02-05_crop_01.jpg,bg_to_strip_inclusion,7,7,637,227,1,7,5,TINB/TINC
tin_0731_02-05_crop_01.jpg,bg_to_strip_inclusion,8,12,630,251,2,10,5,TINB/TINC
tin_0731_02-05_crop_01.jpg,bg_to_strip_inclusion,9,12,638,258,2,11,5,TINB/TINC
tin_0731_02-05_crop_01.jpg,bg_to_strip_inclusion,10,6,632,264,1,6,5,TINB/TINC
tin_0731_02-05_crop_01.jpg,bg_to_strip_inclusion,11,12,633,272,1,12,5,TINB/TINC
tin_0731_02-05_crop_01.jpg,bg_to_strip_inclusion,13,5,634,286,2,5,5,TINB/TINC
tin_0731_02-05_crop_01.jpg,bg_to_strip_inclusion,15,2,640,305,1,2,5,TINB/TINC
tin_0731_02-05_crop_01.jpg,bg_to_strip_inclusion,17,60,603,398,7,18,5,TINB/TINC
tin_0731_02-05_crop_01.jpg,bg_to_strip_inclusion,18,47,599,417,6,27,5,TINB/TINC
tin_0731_02-05_crop_01.jpg,bg_to_strip_inclusion,20,5,612,433,1,5,5,TINB/TINC
tin_0731_02-05_crop_01.jpg,bg_to_strip_inclusion,21,5,596,578,1,5,5,TINB/TINC
tin_0731_02-05_crop_01.jpg,bg_to_strip_inclusion,22,5,595,585,1,5,5,TINB/TINC
tin_0731_02-05_crop_01.jpg,bg_to_strip_inclusion,23,16,605,782,4,13,6,TIND
tin_0731_02-12_crop_00.jpg,bg_to_strip_inclusion,1,11,982,218,7,5,6,TIND
tin_0731_02-12_crop_00.jpg,bg_to_strip_inclusion,2,3,981,229,1,3,6,TIND
tin_0731_02-12_crop_00.jpg,bg_to_strip_inclusion,4,20,953,926,10,4,6,TIND
tin_0731_02-12_crop_00.jpg,bg_to_strip_inclusion,5,2,968,937,1,2,6,TIND
tin_0731_02-16_crop_01.jpg,bg_to_strip_inclusion,1,65,250,65,8,24,6,TIND
tin_0731_02-16_crop_01.jpg,bg_to_strip_inclusion,3,2,261,97,2,1,6,TIND
tin_0731_02-23_crop_00.jpg,bg_to_strip_inclusion,3,7,54,13,1,7,6,TIND
tin_0731_02-23_crop_00.jpg,bg_to_strip_inclusion,4,17,40,41,5,9,6,TIND
tin_0731_02-23_crop_00.jpg,bg_to_strip_inclusion,5,6,63,41,2,6,6,TIND
tin_0731_02-23_crop_00.jpg,bg_to_strip_inclusion,6,2,45,90,1,2,5,TINB/TINC
tin_0731_02-23_crop_00.jpg,bg_to_strip_inclusion,7,3,44,93,1,3,5,TINB/TINC
tin_0731_02-23_crop_00.jpg,bg_to_strip_inclusion,8,4,946,596,3,4,6,TIND
tin_0731_02-23_crop_00.jpg,bg_to_strip_inclusion,11,12,936,607,6,8,6,TIND
tin_0731_02-25_crop_01.jpg,bg_to_strip_inclusion,1,4,662,1012,1,4,6,TIND
tin_0731_02-27_crop_02.jpg,bg_to_strip_inclusion,1,5,120,279,1,5,6,TIND
tin_0731_02-27_crop_02.jpg,bg_to_strip_inclusion,2,5,87,337,1,5,6,TIND
tin_0731_02-28_crop_02.jpg,bg_to_strip_inclusion,1,9,1010,626,7,2,6,TIND
tin_0731_02-28_crop_02.jpg,bg_to_strip_inclusion,2,6,1018,628,3,5,6,TIND
tin_0731_02-28_crop_02.jpg,bg_to_strip_inclusion,3,23,1007,633,6,11,6,TIND
tin_0731_02-28_crop_02.jpg,bg_to_strip_inclusion,5,14,929,984,4,8,6,TIND
tin_0731_02-28_crop_02.jpg,bg_to_strip_inclusion,6,26,932,995,6,8,6,TIND
tin_0731_02-28_crop_02.jpg,bg_to_strip_inclusion,8,8,932,1009,5,4,6,TIND
tin_0731_03-03_crop_01.jpg,bg_to_strip_inclusion,1,9,962,48,6,5,5,TINB/TINC
tin_0731_03-03_crop_01.jpg,bg_to_strip_inclusion,2,37,947,62,13,14,5,TINB/TINC
tin_0731_03-03_crop_01.jpg,bg_to_strip_inclusion,3,12,965,73,3,8,5,TINB/TINC
tin_0731_03-03_crop_01.jpg,bg_to_strip_inclusion,4,12,948,77,8,8,5,TINB/TINC
tin_0731_03-03_crop_01.jpg,bg_to_strip_inclusion,5,23,971,128,5,17,5,TINB/TINC
tin_0731_03-03_crop_01.jpg,bg_to_strip_inclusion,8,4,976,147,1,4,5,TINB/TINC
tin_0731_03-03_crop_01.jpg,bg_to_strip_inclusion,9,3,977,153,1,3,5,TINB/TINC
tin_0731_03-03_crop_01.jpg,bg_to_strip_inclusion,11,95,984,161,19,48,5,TINB/TINC
tin_0731_03-03_crop_01.jpg,bg_to_strip_inclusion,12,4,982,183,1,4,5,TINB/TINC
tin_0731_03-03_crop_01.jpg,bg_to_strip_inclusion,13,2,983,188,1,2,5,TINB/TINC
tin_0731_03-03_crop_01.jpg,bg_to_strip_inclusion,15,2,986,194,2,2,5,TINB/TINC
tin_0731_03-03_crop_01.jpg,bg_to_strip_inclusion,16,32,994,205,6,21,5,TINB/TINC
tin_0731_03-03_crop_01.jpg,bg_to_strip_inclusion,18,17,1009,225,7,10,5,TINB/TINC
tin_0731_03-08_crop_00.jpg,bg_to_strip_inclusion,1,69,112,67,19,46,5,TINB/TINC
tin_0731_03-08_crop_00.jpg,bg_to_strip_inclusion,2,3,111,114,1,3,5,TINB/TINC
tin_0731_03-08_crop_00.jpg,bg_to_strip_inclusion,3,4,110,119,1,4,5,TINB/TINC
tin_0731_03-08_crop_00.jpg,bg_to_strip_inclusion,4,97,106,124,14,30,5,TINB/TINC
tin_0731_03-08_crop_00.jpg,bg_to_strip_inclusion,5,4,159,277,4,1,5,TINB/TINC
tin_0731_03-08_crop_00.jpg,bg_to_strip_inclusion,7,15,148,285,6,6,5,TINB/TINC
tin_0731_03-08_crop_00.jpg,bg_to_strip_inclusion,8,2,169,284,2,2,5,TINB/TINC
tin_0731_03-08_crop_00.jpg,bg_to_strip_inclusion,9,47,140,296,7,12,5,TINB/TINC
tin_0731_03-08_crop_00.jpg,bg_to_strip_inclusion,12,7,132,313,4,7,5,TINB/TINC
tin_0731_03-08_crop_00.jpg,bg_to_strip_inclusion,15,2,125,369,1,2,5,TINB/TINC
tin_0731_03-08_crop_00.jpg,bg_to_strip_inclusion,16,16,122,373,3,14,5,TINB/TINC
tin_0731_03-08_crop_00.jpg,bg_to_strip_inclusion,17,29,111,385,4,21,5,TINB/TINC
tin_0731_03-08_crop_00.jpg,bg_to_strip_inclusion,18,3,121,388,1,3,5,TINB/TINC
tin_0731_03-08_crop_00.jpg,bg_to_strip_inclusion,19,41,85,432,9,17,5,TINB/TINC
tin_0731_03-08_crop_00.jpg,bg_to_strip_inclusion,20,5,96,443,1,5,5,TINB/TINC
tin_0731_03-08_crop_00.jpg,bg_to_strip_inclusion,21,117,105,455,11,26,5,TINB/TINC
tin_0731_03-08_crop_00.jpg,bg_to_strip_inclusion,22,19,105,484,2,12,5,TINB/TINC
tin_0731_03-08_crop_00.jpg,bg_to_strip_inclusion,23,4,115,496,1,4,5,TINB/TINC
tin_0731_03-08_crop_00.jpg,bg_to_strip_inclusion,24,22,145,589,3,11,5,TINB/TINC
tin_0731_03-08_crop_00.jpg,bg_to_strip_inclusion,26,2,144,620,1,2,5,TINB/TINC
tin_0731_03-09_crop_01.jpg,bg_to_strip_inclusion,1,24,346,508,6,15,5,TINB/TINC
tin_0731_03-09_crop_01.jpg,bg_to_strip_inclusion,2,9,310,511,1,9,5,TINB/TINC
tin_0731_03-09_crop_01.jpg,bg_to_strip_inclusion,3,16,338,512,4,6,5,TINB/TINC
tin_0731_03-13_crop_02.jpg,bg_to_strip_inclusion,1,14,522,31,3,11,5,TINB/TINC
tin_0731_03-13_crop_02.jpg,bg_to_strip_inclusion,2,2,535,39,2,2,5,TINB/TINC
tin_0731_03-13_crop_02.jpg,bg_to_strip_inclusion,4,78,518,44,13,30,5,TINB/TINC
tin_0731_03-13_crop_02.jpg,bg_to_strip_inclusion,7,80,510,82,6,28,5,TINB/TINC
tin_0731_03-13_crop_02.jpg,bg_to_strip_inclusion,8,5,503,114,1,5,5,TINB/TINC
tin_0731_03-13_crop_02.jpg,bg_to_strip_inclusion,9,77,503,129,6,50,5,TINB/TINC
tin_0731_03-13_crop_02.jpg,bg_to_strip_inclusion,10,6,500,152,1,6,5,TINB/TINC
tin_0731_03-13_crop_02.jpg,bg_to_strip_inclusion,11,22,498,161,2,18,5,TINB/TINC
tin_0731_03-13_crop_02.jpg,bg_to_strip_inclusion,13,180,505,185,21,51,5,TINB/TINC
tin_0731_03-13_crop_02.jpg,bg_to_strip_inclusion,14,14,525,241,2,12,5,TINB/TINC
tin_0731_03-13_crop_02.jpg,bg_to_strip_inclusion,15,5,516,265,1,5,5,TINB/TINC
tin_0731_03-13_crop_02.jpg,bg_to_strip_inclusion,16,106,515,276,8,42,5,TINB/TINC
tin_0731_03-13_crop_02.jpg,bg_to_strip_inclusion,17,4,272,285,2,4,6,TIND
tin_0731_03-13_crop_02.jpg,bg_to_strip_inclusion,18,3,271,290,1,3,6,TIND
tin_0731_03-13_crop_02.jpg,bg_to_strip_inclusion,19,3,270,295,1,3,6,TIND
tin_0731_03-13_crop_02.jpg,bg_to_strip_inclusion,21,2,276,298,1,2,6,TIND
tin_0731_03-13_crop_02.jpg,bg_to_strip_inclusion,23,3,271,308,3,2,6,TIND
tin_0731_03-13_crop_02.jpg,bg_to_strip_inclusion,24,4,511,356,2,4,5,TINB/TINC
tin_0731_03-13_crop_02.jpg,bg_to_strip_inclusion,26,9,510,372,3,6,5,TINB/TINC
tin_0731_03-13_crop_02.jpg,bg_to_strip_inclusion,27,53,510,379,5,21,5,TINB/TINC
tin_0731_03-13_crop_02.jpg,bg_to_strip_inclusion,28,8,505,406,2,8,5,TINB/TINC
tin_0731_03-13_crop_02.jpg,bg_to_strip_inclusion,29,10,516,412,3,6,5,TINB/TINC
tin_0731_03-13_crop_02.jpg,bg_to_strip_inclusion,31,8,512,573,1,8,5,TINB/TINC
tin_0731_03-13_crop_02.jpg,bg_to_strip_inclusion,32,10,513,583,1,10,5,TINB/TINC
tin_0731_03-27_crop_02.jpg,bg_to_strip_inclusion,1,27,36,571,3,12,6,TIND
tin_0731_03-27_crop_02.jpg,bg_to_strip_inclusion,2,2,29,588,2,1,6,TIND
tin_0731_03-27_crop_02.jpg,bg_to_strip_inclusion,3,2,32,589,2,1,6,TIND
tin_0731_03-27_crop_02.jpg,bg_to_strip_inclusion,4,22,605,805,5,5,6,TIND
tin_0731_03-29_crop_03.jpg,bg_to_strip_inclusion,1,54,589,173,6,11,6,TIND
tin_0731_03-29_crop_03.jpg,bg_to_strip_inclusion,2,3,367,660,3,2,6,TIND
tin_0731_03-29_crop_03.jpg,bg_to_strip_inclusion,5,3,371,677,3,1,6,TIND
tin_0731_03-29_crop_03.jpg,bg_to_D,1,16,996,926,5,4,4,D
tin_0731_03-32_crop_00.jpg,bg_to_strip_inclusion,1,121,507,264,8,19,6,TIND
tin_0731_04-02_crop_00.jpg,bg_to_strip_inclusion,1,91,102,636,8,14,6,TIND
tin_0731_04-02_crop_00.jpg,bg_to_strip_inclusion,2,542,869,834,24,86,5,TINB/TINC
tin_0731_04-02_crop_00.jpg,bg_to_strip_inclusion,4,7,51,902,3,3,6,TIND
tin_0731_04-02_crop_00.jpg,bg_to_strip_inclusion,5,3,808,965,3,3,6,TIND
tin_0731_04-08_crop_02.jpg,bg_to_strip_inclusion,1,9,504,749,3,4,5,TINB/TINC
tin_0731_04-08_crop_02.jpg,bg_to_strip_inclusion,2,71,493,790,22,27,5,TINB/TINC
tin_0731_04-08_crop_02.jpg,bg_to_strip_inclusion,3,3,504,822,3,3,5,TINB/TINC
tin_0731_04-08_crop_02.jpg,bg_to_strip_inclusion,4,4,490,850,1,4,5,TINB/TINC
tin_0731_04-08_crop_02.jpg,bg_to_strip_inclusion,5,11,491,860,3,6,5,TINB/TINC
tin_0731_04-08_crop_02.jpg,bg_to_strip_inclusion,7,18,482,879,5,11,5,TINB/TINC
tin_0731_04-10_crop_01.jpg,bg_to_strip_inclusion,1,76,536,255,16,35,6,TIND
tin_0731_04-10_crop_01.jpg,bg_to_strip_inclusion,2,3,556,259,1,3,6,TIND
tin_0731_04-10_crop_01.jpg,bg_to_strip_inclusion,3,3,555,263,1,3,6,TIND
tin_0731_04-10_crop_01.jpg,bg_to_strip_inclusion,4,9,541,291,1,9,6,TIND
tin_0731_04-10_crop_01.jpg,bg_to_strip_inclusion,5,2,557,303,1,2,6,TIND
tin_0731_04-10_crop_01.jpg,bg_to_strip_inclusion,7,2,558,306,1,2,6,TIND
tin_0731_04-10_crop_01.jpg,bg_to_strip_inclusion,8,15,531,309,6,11,6,TIND
tin_0731_04-10_crop_01.jpg,bg_to_strip_inclusion,9,2,559,310,1,2,6,TIND
tin_0731_04-10_crop_01.jpg,bg_to_strip_inclusion,11,2,561,318,1,2,6,TIND
tin_0731_04-10_crop_01.jpg,bg_to_strip_inclusion,12,5,562,322,1,5,6,TIND
tin_0731_04-10_crop_01.jpg,bg_to_strip_inclusion,13,6,538,326,5,3,6,TIND
tin_0731_04-10_crop_02.jpg,bg_to_strip_inclusion,3,2,504,797,1,2,6,TIND
tin_0731_04-13_crop_02.jpg,bg_to_strip_inclusion,1,8,1005,1021,4,3,5,TINB/TINC
tin_0731_04-17_crop_00.jpg,bg_to_strip_inclusion,2,22,346,475,12,7,6,TIND
tin_0731_04-17_crop_00.jpg,bg_to_strip_inclusion,3,6,57,886,4,2,6,TIND
tin_0731_04-17_crop_00.jpg,bg_to_strip_inclusion,4,48,59,892,14,10,6,TIND
tin_0731_04-17_crop_00.jpg,bg_to_strip_inclusion,6,20,64,906,4,17,6,TIND
tin_0731_04-22_crop_03.jpg,bg_to_strip_inclusion,2,6,204,690,1,6,5,TINB/TINC
tin_0731_04-22_crop_03.jpg,bg_to_strip_inclusion,3,2,203,697,1,2,5,TINB/TINC
tin_0731_04-22_crop_03.jpg,bg_to_strip_inclusion,4,5,202,705,1,5,5,TINB/TINC
tin_0731_04-22_crop_03.jpg,bg_to_strip_inclusion,5,2,201,713,1,2,5,TINB/TINC
tin_0731_04-22_crop_03.jpg,bg_to_strip_inclusion,6,3,191,733,1,3,5,TINB/TINC
tin_0731_04-22_crop_03.jpg,bg_to_strip_inclusion,7,7,167,815,4,6,6,TIND
tin_0731_04-22_crop_03.jpg,bg_to_strip_inclusion,8,3,167,830,1,3,6,TIND
tin_0731_04-22_crop_03.jpg,bg_to_strip_inclusion,9,6,199,871,2,5,6,TIND
tin_0731_04-25_crop_02.jpg,bg_to_strip_inclusion,1,110,300,68,12,11,6,TIND
tin_0731_04-25_crop_02.jpg,bg_to_strip_inclusion,2,16,762,199,6,14,6,TIND
tin_0731_04-25_crop_02.jpg,bg_to_strip_inclusion,3,2,761,214,1,2,6,TIND
tin_0731_04-29_crop_01.jpg,bg_to_strip_inclusion,1,8,284,427,3,7,6,TIND
tin_0731_04-29_crop_01.jpg,bg_to_strip_inclusion,3,2,298,440,2,1,6,TIND
tin_0731_04-29_crop_01.jpg,bg_to_strip_inclusion,5,5,380,631,1,5,5,TINB/TINC
tin_0731_04-29_crop_01.jpg,bg_to_strip_inclusion,7,11,375,640,4,11,5,TINB/TINC
tin_0731_04-29_crop_01.jpg,bg_to_strip_inclusion,9,2,381,650,1,2,5,TINB/TINC
tin_0731_04-29_crop_01.jpg,bg_to_strip_inclusion,10,2,374,652,1,2,5,TINB/TINC
tin_0731_04-29_crop_01.jpg,bg_to_strip_inclusion,11,2,380,653,1,2,5,TINB/TINC
tin_0731_04-29_crop_01.jpg,bg_to_strip_inclusion,12,2,379,656,1,2,5,TINB/TINC
tin_0731_04-29_crop_01.jpg,bg_to_strip_inclusion,14,14,377,659,2,13,5,TINB/TINC
tin_0731_04-29_crop_01.jpg,bg_to_strip_inclusion,15,7,368,661,4,7,5,TINB/TINC
tin_0731_04-29_crop_01.jpg,bg_to_strip_inclusion,16,18,375,678,3,10,5,TINB/TINC
tin_0731_04-29_crop_01.jpg,bg_to_strip_inclusion,17,3,367,688,1,3,5,TINB/TINC
tin_0731_04-29_crop_01.jpg,bg_to_strip_inclusion,18,3,382,705,1,3,5,TINB/TINC
tin_0731_04-29_crop_01.jpg,bg_to_strip_inclusion,20,8,376,727,3,6,5,TINB/TINC
tin_0731_04-29_crop_01.jpg,bg_to_strip_inclusion,21,26,367,731,2,20,5,TINB/TINC
tin_0731_04-29_crop_01.jpg,bg_to_strip_inclusion,22,42,352,835,3,29,5,TINB/TINC
tin_0731_04-29_crop_01.jpg,bg_to_strip_inclusion,23,7,362,853,1,7,5,TINB/TINC
tin_0731_04-30_crop_00.jpg,bg_to_strip_inclusion,2,18,759,507,3,17,6,TIND
tin_0731_05-01_crop_01.jpg,bg_to_strip_inclusion,2,3,876,36,3,2,6,TIND
tin_0731_05-01_crop_01.jpg,bg_to_strip_inclusion,3,5,879,43,1,5,6,TIND
tin_0731_05-01_crop_01.jpg,bg_to_strip_inclusion,5,2,879,51,1,2,6,TIND
tin_0731_05-01_crop_01.jpg,bg_to_strip_inclusion,10,3,879,293,3,1,6,TIND
tin_0731_05-01_crop_01.jpg,bg_to_strip_inclusion,11,13,871,294,7,10,6,TIND
tin_0731_05-01_crop_01.jpg,bg_to_strip_inclusion,12,98,877,306,16,14,6,TIND
tin_0731_05-01_crop_01.jpg,bg_to_strip_inclusion,14,118,1008,748,11,15,6,TIND
tin_0731_05-01_crop_01.jpg,bg_to_strip_inclusion,15,2,977,786,1,2,5,TINB/TINC
tin_0731_05-01_crop_01.jpg,bg_to_strip_inclusion,16,4,989,794,3,3,5,TINB/TINC
tin_0731_05-01_crop_01.jpg,bg_to_strip_inclusion,19,53,994,815,6,27,5,TINB/TINC
tin_0731_05-01_crop_01.jpg,bg_to_strip_inclusion,20,2,999,861,1,2,5,TINB/TINC
tin_0731_05-01_crop_01.jpg,bg_to_strip_inclusion,21,12,993,906,2,8,5,TINB/TINC
tin_0731_05-05_crop_00.jpg,bg_to_strip_inclusion,1,704,53,7,11,100,5,TINB/TINC
tin_0731_05-05_crop_00.jpg,bg_to_strip_inclusion,3,20,768,329,4,13,6,TIND
tin_0731_05-05_crop_00.jpg,bg_to_strip_inclusion,5,47,751,355,7,10,6,TIND
tin_0731_05-05_crop_00.jpg,bg_to_strip_inclusion,7,10,773,360,6,8,6,TIND
tin_0731_05-05_crop_00.jpg,bg_to_strip_inclusion,8,2,776,373,2,2,6,TIND
tin_0731_05-05_crop_00.jpg,bg_to_strip_inclusion,10,5,21,376,2,3,2,B
tin_0731_05-05_crop_01.jpg,bg_to_strip_inclusion,1,35,803,307,6,18,6,TIND
tin_0731_05-05_crop_01.jpg,bg_to_strip_inclusion,2,12,798,308,7,4,6,TIND
tin_0731_05-05_crop_01.jpg,bg_to_strip_inclusion,4,8,789,316,4,8,6,TIND
tin_0731_05-05_crop_01.jpg,bg_to_strip_inclusion,5,5,796,328,5,5,6,TIND
tin_0731_05-05_crop_01.jpg,bg_to_strip_inclusion,6,11,775,748,8,2,6,TIND
tin_0731_05-05_crop_01.jpg,bg_to_strip_inclusion,8,2,785,753,1,2,6,TIND
tin_0731_05-05_crop_01.jpg,bg_to_strip_inclusion,9,3,773,755,1,3,6,TIND
tin_0731_05-05_crop_01.jpg,bg_to_strip_inclusion,14,4,792,770,1,4,6,TIND
tin_0731_05-05_crop_01.jpg,bg_to_strip_inclusion,17,11,774,781,5,8,6,TIND
tin_0731_05-05_crop_01.jpg,bg_to_strip_inclusion,18,10,758,810,8,3,6,TIND
tin_0731_05-05_crop_01.jpg,bg_to_strip_inclusion,20,2,765,816,1,2,6,TIND
tin_0731_05-05_crop_01.jpg,bg_to_strip_inclusion,23,23,486,971,6,9,5,TINB/TINC
tin_0731_05-05_crop_01.jpg,bg_to_strip_inclusion,24,13,514,970,6,9,6,TIND
tin_0731_05-05_crop_01.jpg,bg_to_strip_inclusion,25,4,485,982,1,4,5,TINB/TINC
tin_0731_05-05_crop_01.jpg,bg_to_strip_inclusion,26,10,491,987,4,4,5,TINB/TINC
tin_0731_05-05_crop_01.jpg,bg_to_strip_inclusion,27,11,507,999,2,7,6,TIND
tin_0731_05-05_crop_01.jpg,bg_to_strip_inclusion,28,22,527,1003,12,3,6,TIND
tin_0731_05-05_crop_01.jpg,bg_to_strip_inclusion,29,36,517,1007,8,10,6,TIND
tin_0731_05-07_crop_01.jpg,bg_to_strip_inclusion,1,249,880,0,36,9,5,TINB/TINC
tin_0731_05-07_crop_01.jpg,bg_to_strip_inclusion,2,2,933,14,2,1,6,TIND
tin_0731_05-07_crop_01.jpg,bg_to_strip_inclusion,4,2,938,16,2,2,6,TIND
tin_0731_05-07_crop_01.jpg,bg_to_strip_inclusion,5,6,926,20,1,6,6,TIND
tin_0731_05-07_crop_01.jpg,bg_to_strip_inclusion,7,8,870,30,5,5,5,TINB/TINC
tin_0731_05-09_crop_01.jpg,bg_to_strip_inclusion,1,42,827,335,15,15,6,TIND
tin_0731_05-09_crop_01.jpg,bg_to_strip_inclusion,2,5,826,341,2,5,6,TIND
tin_0731_05-09_crop_02.jpg,bg_to_strip_inclusion,1,3,602,962,3,1,6,TIND
tin_0731_05-09_crop_02.jpg,bg_to_strip_inclusion,2,5,609,966,1,5,6,TIND
tin_0731_05-10_crop_01.jpg,bg_to_strip_inclusion,2,21,755,0,4,14,5,TINB/TINC
tin_0731_05-10_crop_01.jpg,bg_to_strip_inclusion,3,6,750,2,1,6,5,TINB/TINC
tin_0731_05-10_crop_01.jpg,bg_to_strip_inclusion,4,5,750,9,1,5,5,TINB/TINC
tin_0731_05-10_crop_01.jpg,bg_to_strip_inclusion,8,8,146,819,5,7,6,TIND
tin_0731_05-10_crop_01.jpg,bg_to_strip_inclusion,10,3,161,819,3,3,6,TIND
tin_0731_05-10_crop_01.jpg,bg_to_strip_inclusion,12,3,162,832,2,3,6,TIND
tin_0731_05-10_crop_01.jpg,bg_to_strip_inclusion,19,5,141,931,3,4,6,TIND
tin_0731_05-10_crop_01.jpg,bg_to_strip_inclusion,20,8,145,932,4,4,6,TIND
tin_0731_05-10_crop_01.jpg,bg_to_strip_inclusion,21,76,681,995,10,11,6,TIND
tin_0731_05-11_crop_00.jpg,bg_to_strip_inclusion,1,3,908,151,2,3,5,TINB/TINC
tin_0731_05-11_crop_00.jpg,bg_to_strip_inclusion,3,5,906,158,1,5,5,TINB/TINC
tin_0731_05-11_crop_00.jpg,bg_to_strip_inclusion,4,24,904,166,2,21,5,TINB/TINC
tin_0731_05-11_crop_00.jpg,bg_to_strip_inclusion,5,6,903,234,1,6,5,TINB/TINC
tin_0731_05-11_crop_00.jpg,bg_to_strip_inclusion,6,3,904,243,1,3,5,TINB/TINC
tin_0731_05-11_crop_00.jpg,bg_to_strip_inclusion,7,8,935,395,4,7,5,TINB/TINC
tin_0731_05-11_crop_00.jpg,bg_to_strip_inclusion,8,22,925,401,3,19,5,TINB/TINC
tin_0731_05-11_crop_00.jpg,bg_to_strip_inclusion,9,51,936,404,4,22,5,TINB/TINC
tin_0731_05-11_crop_00.jpg,bg_to_strip_inclusion,11,40,938,431,5,28,5,TINB/TINC
tin_0731_05-11_crop_00.jpg,bg_to_strip_inclusion,12,5,932,452,1,5,5,TINB/TINC
tin_0731_05-11_crop_00.jpg,bg_to_strip_inclusion,13,16,933,465,7,8,5,TINB/TINC
tin_0731_05-11_crop_00.jpg,bg_to_strip_inclusion,14,62,944,471,15,27,5,TINB/TINC
tin_0731_05-11_crop_00.jpg,bg_to_strip_inclusion,15,25,947,504,3,17,5,TINB/TINC
tin_0731_05-11_crop_00.jpg,bg_to_strip_inclusion,17,9,945,803,7,4,6,TIND
tin_0731_05-11_crop_00.jpg,bg_to_strip_inclusion,18,21,940,806,13,10,6,TIND
tin_0731_05-13_crop_01.jpg,bg_to_strip_inclusion,1,34,52,83,7,13,5,TINB/TINC
tin_0731_05-13_crop_01.jpg,bg_to_strip_inclusion,2,19,60,96,3,11,5,TINB/TINC
tin_0731_05-13_crop_01.jpg,bg_to_strip_inclusion,3,51,48,122,7,32,5,TINB/TINC
tin_0731_05-13_crop_01.jpg,bg_to_strip_inclusion,4,2,60,126,1,2,5,TINB/TINC
tin_0731_05-13_crop_01.jpg,bg_to_strip_inclusion,5,4,59,129,1,4,5,TINB/TINC
tin_0731_05-13_crop_01.jpg,bg_to_strip_inclusion,6,10,58,146,2,10,5,TINB/TINC
tin_0731_05-13_crop_01.jpg,bg_to_strip_inclusion,7,2,51,155,1,2,5,TINB/TINC
tin_0731_05-13_crop_01.jpg,bg_to_strip_inclusion,8,34,50,159,4,20,5,TINB/TINC
